fighter_id,canonical_name,dob,height_cm,reach_cm,leg_reach_cm,stance
8cbebb8b-e6dc-589c-9c19-22ac55d4a0ea,Andrei Semenov,1977-06-17,182.88,,,Orthodox
8cc006c2-ab78-53b9-98f1-fc0f06155fb8,Kevin Borjas,1997-12-06,165.1,172.72,,Orthodox
8cc4620b-f986-580e-bc49-2558d611aadb,TJ Grant,1984-02-26,177.8,182.88,,Orthodox
8cc7a665-8d56-583e-860e-6e0e2300e863,Yaroslav Amosov,1993-09-09,,,,
8ce2896d-6a2a-598f-ba9c-23912842cb5c,Lucas Fernando,1997-01-10,190.5,203.2,,
8cf30837-0025-5533-9150-5d7142876335,Steve Jennum,,177.8,,,Orthodox
8d03b476-f6a8-52cd-9ad8-2c9a622a1550,Peter Sobotta,1987-01-11,182.88,190.5,,Southpaw
8d08a020-955c-5635-b73b-550b2bd4e0c4,Arlene Blencowe,1983-04-11,165.1,,,
8d10113f-924d-5e1c-8128-93ed689465c3,Matty Iann,2000-10-26,,,,
8d12e4fa-0c4a-5c93-a99f-07190f16f9a3,Richard Jacobi,1993-09-28,193.04,190.5,,Orthodox
8d12ff04-3088-506d-a8e1-73491f804adb,Sheldon Westcott,1984-08-20,185.42,180.34,,Southpaw
8d222f56-4ffc-5297-99cf-021f5ce684be,Mal Foki,,170.18,,,Orthodox
8d2e6202-d474-5378-8879-fea03729b8fd,Amilcar Alves,1988-08-08,182.88,,,Southpaw
8d4ff21a-69d1-5896-8a3f-3b7bfce17bb8,Tony Juarez,,,,,
8d704ce2-ec33-54a0-9d2e-cd8a87949ded,Christophe Leninger,,182.88,,,Southpaw
8d753d07-e3cf-5ba1-b650-f99d389e17c4,Desmond Torres,1997-01-06,167.64,175.26,,Orthodox
8d7d9a19-77b9-52f8-83eb-9e943e5ef0e0,Pedro Falcao,1992-07-30,167.64,167.64,,Orthodox
8d8c8d1c-ffb4-518e-a05f-bb4617bee257,Namo Fazil,1996-10-29,,,,
8da84132-d671-5a18-9beb-7a28d2b1219b,Vernon Ramos Ho,1992-06-03,167.64,,,Orthodox
8da9aef1-2aee-5f78-b14e-8f119644f93a,Mike Rhodes,1989-12-04,185.42,187.96,,Orthodox
8dab22cc-e870-5565-b23b-bdc53a3f9a36,Wesley Little,,193.04,,,
8db65045-850b-55ba-b27c-eb03bcae7ab9,Kenji Arai,1979-10-05,177.8,,,Southpaw
8dbf253d-dff6-5bf0-b197-1e6628a76545,Bartosz Fabinski,1986-04-26,182.88,190.5,,Orthodox
8dc63bd6-9211-56c6-95d2-486c8ff75d3f,Pat Pytlik,1989-04-24,182.88,185.42,,Orthodox
8dc65470-6a14-5294-b200-a906a1c0c1e8,Dominic Brown,1982-06-04,180.34,,,
8dc7d1d3-07b5-54c5-969f-92712ed5c5ba,Marcos Degli,2000-05-13,,,,
8dd679a9-dc3b-5e2d-840a-0f9caf4eeb52,Kolton Englund,1993-07-09,177.8,175.26,,Orthodox
8dd792b4-3458-5000-b60c-c95f09427440,Juan Cabrera,2004-02-19,,,,
8df02bb4-899e-5d7d-afaa-7a813a27323f,Rostem Akman,1991-12-19,177.8,182.88,,Switch
8df14942-571a-5ae1-b418-f429ef594f70,Tom Duquesnoy,1993-06-21,170.18,172.72,,Orthodox
8df56013-2165-5bf0-8deb-0a49b017cce4,Steve Mann,,185.42,,,
8df82c44-a18f-5ce0-9365-7e0bcaffcae8,Logan Woods,1994-05-30,,,,
8df8937e-d6d1-5224-809d-09702f21dbb4,Miki Motono,1994-05-18,157.48,160.02,,Southpaw
8e31bbd0-47cb-5c77-b874-ee69d9f4243e,Todd Medina,,177.8,,,Southpaw
8e3ad768-dc13-5f00-b24e-ca5ac92c2909,Chris Sanford,1968-03-12,180.34,,,Orthodox
8e5075b0-6584-54b8-9cb4-af9041da2dbe,KyuSung Kim,1992-11-05,180.34,175.26,,Orthodox
8e534be7-3848-538b-9fd6-9fff811f357f,Jared Vanderaa,1992-05-12,193.04,203.2,,Orthodox
8e542a13-29dc-5f43-aeca-ab0e745b8303,Melissa Gatto,1996-05-02,165.1,175.26,,Orthodox
8e595023-c746-5ed8-a4e3-b5f413453f00,Chris Cope,1983-03-05,182.88,182.88,,Orthodox
8e5ec245-9264-51a6-bcff-ce392ca2cc9f,RJ Harris,1998-10-01,190.5,198.12,,Orthodox
8e6fda6c-b892-5e02-9563-ee88de92fb97,Ian Rammel,1985-07-22,182.88,,,
8e8bd5b6-0e48-54f2-9b06-1c4015f8a7ac,Feng Pengchao,,,,,
8e8ce212-ad26-5648-8b8f-a5b33e943e98,Anthony Romero,1997-02-25,180.34,177.8,,Orthodox
8e936e2e-a64b-557f-8cb6-10823993b9d6,Westin Wilson,1989-01-24,185.42,185.42,,Southpaw
8ea68f06-96ae-5f22-a1d9-444bdb42705d,Shannon Ritch,1970-09-27,175.26,,,Orthodox
8ea6cbfa-03a3-5d2e-b207-ddc85d7373b3,Braxton Smith,1990-01-01,180.34,182.88,,Orthodox
8eb91a77-3206-5fe7-8626-7d9e4dbbb696,Billy Miles,1978-04-28,177.8,,,Orthodox
8ec63fee-48c3-529d-8840-ccd2acd86cf7,Brian Cobb,,180.34,,,Orthodox
8ecac68b-7a5a-5e9a-8714-2b8dc0b45243,Thiago Perpetuo,1987-12-14,177.8,,,Orthodox
8ed95ceb-81a4-5009-bbcf-c1e52423baab,Jonathan Brookins,1985-08-13,182.88,187.96,,Southpaw
8edbf805-2a29-5f94-9853-140b2d59dcc3,Jesse Gillespie,,,,,
8ef1bb35-2e4a-5997-8980-d7d3715d7aa2,Gable Steveson,2000-05-31,,,,
8ef24bea-4642-5451-855d-3d68ef40b970,Devonte Smith,1993-07-30,175.26,193.04,,Orthodox
8ef84f2e-939a-54ac-9ebb-4e0949a9c261,Elias Urbina,1993-10-09,190.5,195.58,,Southpaw
8ef8aa4c-2c40-5b98-a8e3-d771a23dc8f3,Brian Stann,1980-09-24,185.42,187.96,,Orthodox
8efd7707-5406-5700-bc60-f90e3842b625,Timo Feucht,1996-01-18,190.5,200.66,,Orthodox
8efd8965-5a33-5bbb-a5a2-0b9005ad9685,Galore Bofando,1982-05-22,180.34,182.88,,Switch
8f3f7ec0-e3e1-5dcb-bc82-c53eb09fe807,Trey Houston,,180.34,,,
8f3fe96e-b7a9-56e2-a4ce-40b543efb8b5,Takashi Sugiura,1970-05-31,180.34,,,Southpaw
8f416647-120e-5a7e-ae53-a5c8dba449ac,Kay Hansen,1999-08-14,157.48,160.02,,Orthodox
8f4eacb4-f340-5a63-bd70-f441a231e872,Steven Nguyen,1993-05-19,180.34,185.42,,Switch
8f529de1-b920-51e6-9e87-cb89796a4651,Rashard Lovelace,,,,,
8f5e56f7-ec0d-56bb-8289-bc0551abd398,Bu-Kyung Jung,1978-05-26,170.18,,,Orthodox
8f62d715-bddc-5573-8596-803b7c1c0484,Don Carlo-Clauss,,,,,
8f6a24f3-827f-534e-aade-daf0b78f2039,Yao Zhikui,1991-02-07,165.1,162.56,,Orthodox
8f835fea-f3fc-5a1b-8c71-5c73b8f9a2a3,Joanderson Brito,1995-02-11,172.72,182.88,,Orthodox
8f87408f-5050-506e-9b15-436c66ac71f6,Quinton Jackson,1978-06-20,185.42,185.42,,Orthodox
8f8839cc-7e16-55c8-965f-9996ebc88fd8,Canaan Kawaihae,1997-08-26,182.88,180.34,,Southpaw
8f8c4d53-6949-5bf7-baf8-440cd38f447e,Helio Dipp,,195.58,,,Orthodox
8f96d156-198e-53cc-ba83-c8bef18089de,Brendan Loughnane,1989-12-05,177.8,177.8,,Switch
8f97a185-4120-5446-bcb9-88e04c477fc0,Marcelo Aguiar,,177.8,,,Orthodox
8fb27a40-ea1d-5359-8e7a-abdf7967d97a,Bryan Barberena,1989-05-03,182.88,182.88,,Southpaw
8fb705b4-7ad9-5bdf-a293-7e592dda363b,Edwin Aguilar,,177.8,,,
8fcaf87d-b769-513a-aa4b-67ea906746fd,Paul Georgieff,1982-09-22,187.96,,,Orthodox
8fdc4464-48d6-5174-9065-c09461d08288,Mark Cherico,1986-05-12,170.18,175.26,,Orthodox
8fdcd8c9-bfd5-591c-b88d-d43547fa95f7,Maka Watson,1984-09-22,,,,
8fe02d4b-4a0f-5178-bf47-6f61ffb6d7ce,Yoshihiro Akiyama,1975-07-29,177.8,190.5,,Orthodox
8fe59636-d955-566e-beb2-9e5eff9c8ab5,James Lee,1973-09-22,180.34,,,Southpaw
900630db-6562-5692-b407-9c0b782a4107,Rafael Pergentino,2002-01-08,,,,Orthodox
9006473d-4293-585e-9110-bc5dde94ffdf,Iony Razafiarison,1984-12-23,160.02,,,
900977c4-3f63-5d19-be79-fc655be4cd20,Justin Frazier,1989-06-15,182.88,190.5,,Southpaw
90229e77-1dd4-5180-9b40-69814171b67b,Jai Herbert,1988-05-13,185.42,195.58,,Orthodox
9049142c-8e3a-5428-bf60-bcb7d78c2e8a,Kamaru Usman,1987-05-11,182.88,193.04,,Switch
90492c0f-bc2b-51dc-a667-90702471d0d6,Terrance Chatman,,,,,
904f2aad-7fda-5a00-8a21-86cbfceb2fbc,Danny Downes,1986-04-08,182.88,182.88,,Orthodox
90504aee-0eff-5721-826c-e85be82d97ba,Fernando Bruno,1982-02-24,167.64,,,
90580cb8-8f93-5b2e-9a2c-149a6cc10496,Rafael Carvalho,1986-07-27,190.5,,,
905f4a5b-c82b-5779-a4a0-4ad0f8a963e2,Miles Johns,1994-03-30,170.18,172.72,,Orthodox
9085ff1b-9273-5af5-8659-cc38903099d7,Mike French,1975-05-29,177.8,,,
909ade2d-5ce3-5e3c-8700-d5bc99d3d618,Danni McCormack,1990-03-15,162.56,157.48,,Southpaw
909f9a81-6c2d-588d-a92f-28f28fc5eeca,Cynthia Calvillo,1987-07-13,162.56,162.56,,Orthodox
90b9f24a-ab08-5daa-80cf-40683e2b91b1,Emil Meek,1988-08-20,180.34,187.96,,Switch
90c17360-f318-590c-ab73-15a708759177,Brock Lesnar,1977-07-12,190.5,205.74,,Orthodox
90c25e59-eb69-57b2-aacf-0e40afc2eac1,Cezar Ferreira,1985-02-15,185.42,198.12,,Southpaw
90d904bd-790d-50bf-9f99-638ece931b45,Raul Rosas Jr.,2004-10-08,175.26,170.18,,Switch
90f13162-6c36-5ef8-aa00-434896e40ec2,Frank Gomez,1986-03-31,177.8,170.18,,Orthodox
90fede2a-b0f3-5a5e-947a-b800be3c7587,Craig White,1990-07-01,187.96,193.04,,Orthodox
91053fa4-3a58-557b-b5bb-8cff4399eb13,Carlos Hernandez,1993-10-25,172.72,170.18,,Orthodox
9118a3fb-c375-5d76-af27-59ce6cf4d717,Fabio Cherant,1994-11-25,185.42,187.96,,Southpaw
912a9d5f-2280-5ca3-a603-ae9faacf860e,Joe Duarte,1977-01-25,,,,
9135a3ac-13da-562a-a740-5ddf55925640,Felipe Portela,1987-11-23,,,,
91405369-fa03-58d7-afed-4de776ac4835,Jennifer Gonzalez,1986-03-22,157.48,,,
91486c5c-db3f-5de4-af2a-b25f63a2129e,Robbie Lawler,1982-03-20,180.34,187.96,,Southpaw
9149642d-afc4-56c7-b0c5-bcc172db9c97,Dylan Budka,2000-01-14,182.88,190.5,,Switch
915279b9-ea58-549a-bd70-d506621a11aa,Wang Cong,1992-05-15,167.64,167.64,,Southpaw
9153e3cc-7218-5431-a8a5-82ac3b1f9c9c,Josh Wick,1994-10-04,175.26,175.26,,Switch
915c4f5b-0dd9-5cbd-af71-4b29df3b2e62,Bryanna Fissori,,162.56,,,
915e96c0-aed8-5c48-86ba-88972155e51d,Mohamed Ado,2000-05-03,180.34,193.04,,Switch
915eae6d-408b-5e5c-9bc2-06573afcf744,Jack Shore,1995-02-06,172.72,180.34,,Orthodox
9160c182-a651-590f-a53a-150ccd7aa3a7,Mackenzie Dern,1993-03-24,162.56,160.02,,Orthodox
9164c29b-cdeb-530b-9b4d-7a8d3633ce59,Dion Staring,1978-06-09,185.42,,,Orthodox
916fdd16-8ec1-56b1-8279-d259a52b490b,Ibragim Magomedov,,182.88,,,Orthodox
91741e0f-f8c4-518d-8f1e-503510c617d8,Shane Howell,1983-11-28,172.72,,,Orthodox
91887dc5-9ea2-5ee1-82e8-38e69f847fed,Desmond Green,1989-10-11,177.8,185.42,,Southpaw
91a90616-892c-583f-9d3e-16f471efe2e3,Muhammad Naimov,1994-08-07,175.26,177.8,,Orthodox
91af8538-59e1-5921-b8ef-85ec36f97db0,Daiki Hata,1982-08-24,167.64,,,Orthodox
92144750-ac6d-5e18-bd44-4e839332e7e8,Abubakar Vagaev,1993-04-14,,,,
92285da0-d4db-564a-af0b-b2b9191ab552,Zevan Hunt,1998-12-08,,,,
924103f5-57ac-5658-9559-8839b0531d7c,Curtis Millender,1987-12-01,187.96,193.04,,Orthodox
9241e7a3-7418-5d39-acd3-ab0fcf416782,Danylo Voievodkin,2000-07-19,193.04,198.12,,Southpaw
924ca995-2e0b-54bd-84a6-a3bc80f042b3,Mehdi Baghdad,1985-04-13,185.42,,,Orthodox
924f6846-6667-55f6-8a9b-944df7dddb0c,Nair Melikyan,1997-08-08,167.64,,,
925e1928-3cf1-57f0-87d6-b0987e3108a5,Dom Mar Fan,2000-03-19,180.34,190.5,,Orthodox
92a3706c-ef55-5a2e-a570-4778daa192ea,Aleksandar Rakic,1992-02-06,193.04,198.12,,Orthodox
92ad55f9-8b44-5518-b1da-fda36e517bcb,Kyle Kingsbury,1982-03-22,193.04,200.66,,Orthodox
92c63b85-dd9e-5e26-b9b8-0192ea1f05fa,Dylan Mantello,1992-11-19,185.42,185.42,,Orthodox
92dd31d1-0695-5db6-96ea-f7d3a11f47c4,Crafton Wallace,1975-11-10,182.88,,,Orthodox
92f1aa84-3551-59a2-b4e7-65f1ef6f2012,Taiei Kin,1970-07-08,180.34,,,Orthodox
92faf631-7af3-5e4b-8dde-cbf263429c8b,Ariel Gandulla,1968-05-07,180.34,,,Orthodox
930146ed-3303-53f7-93df-a5ca411677a5,Dagiisuren Chagnaadorj,1999-12-31,,,,
930258e1-4067-5b59-9545-206e2cd18efb,Chris Drumm,,172.72,,,
9305e6b8-364e-5425-9830-22663e7e421c,Shogo Sato,1993-06-08,170.18,167.64,,Southpaw
930b0965-42c9-5e6d-9e5e-e014833909c0,Darren Elkins,1984-05-16,177.8,180.34,,Orthodox
930eb128-040d-583b-8422-f72a198b23a6,Artem Vakhitov,1991-04-04,185.42,190.5,,Orthodox
93150798-cfc2-51e9-935b-c1bc8cbbf36e,Scott Ettling,,,,,
931e2a3e-ac17-583f-a984-fd2b5a42bb9a,Antonio Monteiro,1995-07-02,170.18,177.8,,Orthodox
93358056-d702-5095-953b-2caffab194a1,Danny Chavez,1987-03-14,172.72,170.18,,Orthodox
93368b40-f3a7-5954-8356-5dd997d2b384,Frank Camacho,1989-05-18,177.8,185.42,,Orthodox
9337746a-7b22-56f0-bf4a-f948a12edbd4,George Pacurariu,1984-07-28,170.18,,,
93393f8d-ea4c-5bda-937a-c2cfab114851,Karl Williams,1990-01-06,190.5,200.66,,Orthodox
9340033a-15ee-5def-b6db-a6e222b87523,John Alessio,1979-07-05,177.8,182.88,,Orthodox
934ee805-ab51-5b14-b248-c881b3e32201,Sarah Kaufman,1985-09-20,165.1,167.64,,Orthodox
93519415-e87c-5c27-96df-aeda4632e8c5,Cameron VanCamp,1993-04-27,187.96,187.96,,Switch
935d20f7-89b5-55f0-ab47-0a9a10c0e0fd,Gary Quan,1971-04-11,172.72,,,
937245d5-c2e0-57fa-84a8-f7be6dd7b1b5,Israel Giron,1974-01-16,172.72,,,
938305cd-35b7-522c-9042-8d4455b5aade,Richie Miranda,1994-08-12,,,,Southpaw
93a49656-41e0-5f53-baef-09d870a1a344,Eiji Mitsuoka,1976-01-01,170.18,,,Southpaw
93aaf701-8552-5f38-bf9e-e2f43415be78,Ricardo Ramos,1995-08-01,175.26,182.88,,Orthodox
93b47480-4bb1-500e-b020-7ad9ff4eed74,Donnie Chappell,,180.34,,,Southpaw
93b77bfc-8085-5831-bef4-af96e7bf3803,Alibi Idiris,1994-10-22,167.64,172.72,,Orthodox
93b96fe0-316d-5de6-832c-ce6cfaf6b875,Daniel Pineda,1985-08-06,170.18,175.26,,Orthodox
93bc5be9-cfca-5c65-89ec-fd2eda2363b6,Ricardo Abreu,1984-04-27,180.34,,,Orthodox
93ca6fca-a4ad-564f-90f2-472d4f531771,Matheus Camilo,2001-01-02,177.8,175.26,,Orthodox
93d7c9fc-c567-564b-9ddf-cf60a00775f9,Joe Schilling,,190.5,,,
93dac3d2-69d8-52d1-99bb-0d3ffb68445c,Malcolm Gordon,1990-05-19,170.18,180.34,,Switch
93e5f7aa-5475-521a-adbc-1469fd13b53b,Omar Morales,1985-10-17,180.34,185.42,,Orthodox
93f0f4e8-eb33-5319-bcdb-bd04846ae14b,Jimmy Drago,1995-02-18,177.8,180.34,,Orthodox
93fd4339-25f8-5324-941a-eb4fa5618478,Radley Da Silva,1995-06-20,175.26,180.34,,Orthodox
94045485-6c95-51e0-8240-b1c6bd861d09,Nick Gonzalez,1981-03-03,167.64,,,Orthodox
9414b57b-9a7a-5373-a6d6-479caf52e830,Cain Carrizosa,1986-07-22,172.72,,,Orthodox
942e748e-5c3e-51f4-8790-b6fd8801b373,Dennis Reed,,,,,Orthodox
943c03f6-b660-5e84-9b58-cc8b136d3d9a,Gabe Ruediger,1977-08-29,177.8,,,Orthodox
94455c2f-80c8-5f01-8142-46fcf4c25de9,Geronimo dos Santos,1980-08-17,190.5,,,Orthodox
9456e0da-8494-5094-b955-3fee633e3446,Zubaira Tukhugov,1991-01-15,172.72,172.72,,Orthodox
945c499c-3a8f-5691-a3f7-efd6cc55fa85,Charles Rosa,1986-08-24,175.26,175.26,,Switch
946488ac-ac7f-508b-a65b-ea411d217da5,Zhang Lipeng,1990-03-10,180.34,180.34,,Southpaw
946dde0b-f9af-5358-ac38-cf48f7faa9af,Maurice Eazel,,170.18,,,
946fd611-3635-5cc4-96f1-fafc5b6104ce,Paul Kelly,1984-09-12,175.26,177.8,,Orthodox
9489c11e-2661-5162-b4ef-6ad42c767f22,Henry Corrales,,175.26,,,
94910ff4-c9f1-5e5e-ba55-d299a6824277,Mateusz Rebecki,1992-11-03,170.18,167.64,,Southpaw
94a640b3-e6e3-54d6-8b5d-9c150f7edda3,Masio Fullen,1986-10-06,177.8,177.8,,Orthodox
94a85490-dbeb-575d-8c7e-dbc3af3c7749,Anna Melisano,1997-05-20,162.56,172.72,,Orthodox
94b34173-af67-532b-900b-845f68b11092,Matt Helm,,,,,
94b3de9c-4a7b-59f9-b84e-95ec7cf011be,Paul Herrera,,177.8,,,Orthodox
94b74799-2489-5ac6-b096-fbb97cabf02e,Duda Santana,1996-01-10,170.18,185.42,,Orthodox
94be9728-88ce-57dc-b836-8dadd0f6303d,Justin Tafa,1993-12-13,182.88,187.96,,Southpaw
94c43206-c18a-586f-a34a-e48620c1d699,Eddie Ruiz,1967-06-10,170.18,,,Orthodox
94d09264-8c29-5f9f-9e66-b54a6e72de74,Taila Santos,1993-06-22,167.64,172.72,,Orthodox
94e7898b-ddbe-5da0-adff-fa2707d99290,Jeremy Malaterre,,180.34,,,
94f9c2b5-52f9-56bb-8bef-3217e05ab490,Luca Borando,2000-09-24,,,,
94fd621d-9cf1-5861-9103-938d8aeaecbe,Sergei Pavlovich,1992-05-13,190.5,213.36,,Southpaw
95044c67-1cee-53a9-bd50-e583dc74a26a,Jamey Simmons,1992-09-11,167.64,177.8,,Orthodox
95117b10-7a4b-5e99-9419-fd6a9a36f5d9,Jimmy Crute,1996-03-04,187.96,187.96,,Orthodox
9513b461-3d77-5b5c-b0e5-ebb3239f7a65,Nate Marquardt,1979-04-20,182.88,187.96,,Orthodox
95188f61-79f7-58d8-af57-8ec6e61a0452,Nate Quarry,1972-03-18,182.88,182.88,,Open Stance
952a7c0b-9164-55d0-a285-8412443d1cbc,Justin Ledet,1988-09-28,193.04,203.2,,Orthodox
954d7c09-9cec-5496-833b-fd7012ad29d0,David Michaud,1988-11-10,175.26,,,Orthodox
958253ed-9593-5692-845a-124df4ce4d52,Russell Doane,1986-08-13,170.18,177.8,,Orthodox
95987435-44da-51d4-934b-9afe1b398bc7,Fellipe Andrew,1994-10-24,,,,
95991651-cc5e-52fa-bf11-aadc73430fe3,Wellington Turman,1996-07-22,182.88,182.88,,Orthodox
95db71d1-fdd4-5f02-9b07-2ed53f32141b,Emiliano Linares,1997-04-21,172.72,182.88,,Orthodox
95ed0bfb-e409-5527-ad1f-82b23e87a9cd,Andre Roberts,1965-02-24,187.96,,,Orthodox
95f2b7df-9702-595d-ad5a-e94492793961,Chad Anheliger,1986-12-01,167.64,162.56,,Orthodox
9606cac6-8963-5c1a-9c45-0c28b752eb12,Ronald Carillo,,,,,
961d3b7c-d133-5adb-a938-b67cde5d49a9,Dan Evensen,1974-06-01,190.5,,,Orthodox
961daec3-6630-52de-b977-f1d15a6b9c95,Don Madge,1990-11-12,182.88,182.88,,Southpaw
9628670a-5732-59fc-be1a-447cdea0af42,Mike Altman,,177.8,,,Orthodox
962fbfbd-9fa9-56d1-9926-63cbdd8c5522,YunSeong Jang,2002-11-04,182.88,182.88,,Orthodox
9637c7c4-d3e5-589e-95b0-f2c68f681ef0,Ryo Kawamura,1981-06-29,180.34,,,Orthodox
963c56a8-c071-52c3-85d9-1e2b992b5e1e,Blas Avena,1983-06-30,182.88,187.96,,Orthodox
96446d08-45fc-530b-81f7-4a2b85ee9879,Chase Waldon,1986-09-19,185.42,190.5,,Orthodox
9645aa92-787c-5467-ab97-c4e3ad31b99e,Ryan Stonitsch,1977-02-03,175.26,,,Southpaw
9649a9a4-2939-5a9e-93b2-5f73e0fb5043,Carlos Felipe,1995-01-12,182.88,190.5,,Orthodox
96774b12-1e66-559c-af02-063a8e774bd0,Darryl Cobb,1980-08-04,175.26,,,
96792790-e508-59ce-b8a7-248623bbfea4,Hugo Duarte,1968-08-09,182.88,,,Orthodox
969c2d27-cfef-5c72-a9da-ea916e909ba7,Herbert Burns,1988-02-02,175.26,185.42,,Orthodox
96a5f7df-064e-5879-8afe-ac5e8d8921e8,Kazuyuki Miyata,,172.72,,,Orthodox
96d9e5bf-ae2e-5305-845c-45c7fc45b4b2,Chris de la Rocha,1979-05-15,190.5,203.2,,Orthodox
96eb67a6-b1cb-5426-bab8-7da7e9f82e1a,Nick Maximov,1997-12-23,182.88,193.04,,Southpaw
96ede595-942c-5f0b-bad0-57314e8b53e1,Masakazu Imanari,1976-02-10,162.56,,,Southpaw
96ee082f-1950-5ed3-8d95-65ff37392d1c,Asbel Cancio,,177.8,,,
9732c9a1-a336-5fb3-bc26-62f9e467717f,Brian Camozzi,1991-06-24,187.96,198.12,,Orthodox
973625f3-c3a0-500a-8802-d363b21112e6,Travis Wiuff,1978-03-15,190.5,,,Orthodox
9742c04f-1d3d-5792-8e0c-a6601b70a457,Raphael Assuncao,1982-07-19,165.1,167.64,,Orthodox
97437e61-caaa-5795-8911-057d71f6cc1c,Jesus Pinedo,1996-06-22,177.8,,,Southpaw
9754bd03-5a7e-5a32-886a-6a62697298e3,Montel Jackson,1992-04-24,177.8,190.5,,Southpaw
97680ae4-f624-5fff-9489-ee960db24a80,Adam Bramhald,1994-03-24,177.8,177.8,,Orthodox
977dcd36-ac2f-5ff1-9b2b-8195fc28c477,Marvin Eastman,1971-06-08,175.26,185.42,,Orthodox
978a6329-803b-5265-ae7f-caec720f2054,Troy Mandaloniz,1980-02-01,175.26,,,Orthodox
978d6eb0-92fc-5d58-abc7-7af4ac65d8aa,Vinicius Magalhaes,1971-07-30,,,,
97913fe2-3b68-55d8-b0e1-d0e22c632ff3,David Abbott,1965-04-26,182.88,,,Switch
9796f075-75b0-5add-95da-12323841cc6e,Tony Sylvester,1978-01-27,185.42,,,Southpaw
97af6400-ab2e-5048-9ffd-da920f8c81ca,Fabio Silva,1982-03-31,180.34,,,Orthodox
97b4f625-565c-5364-bc2b-81e67fdebcfc,Jaden Ortega,2002-09-18,,,,
97b7558d-57fd-540c-b188-5c2aabcdfd1f,Javi Alanis,,167.64,,,
97c4b0ed-bfde-5a0f-8c5d-24667bf5263c,Masakatsu Okuda,,,,,
97c73658-c66a-5cfc-9057-89005b921a5e,Marko Damiani,,182.88,,,
97cfdfbb-a698-55fa-b8d3-fbd203c93554,Serhiy Sidey,1996-07-04,180.34,182.88,,Switch
97e6f4ab-739c-56c5-9a76-edb8b140efe5,Kier Gooch,1986-04-21,,,,
98163a77-30af-59aa-8c6b-0013ec528866,Roger Zapata,1986-05-09,180.34,,,Southpaw
98191cda-ca19-5ca4-bde6-c0c3f88ca30b,Hiromitsu Kanehara,1970-10-05,177.8,,,Orthodox
981c06aa-1b58-551f-ad5b-7f32e8e3239c,Marc Cofer,1972-03-03,,,,
9821aaa2-cae6-5468-a6dc-6559a52ea519,Jordan Williams,1990-10-13,185.42,190.5,,Southpaw
9823de86-d37c-58e2-af9c-c13feb299ee0,Andre Amado,,182.88,,,Orthodox
984703c8-e39a-5b85-9157-de552bf23f40,Rodolfo Bellato,1996-02-05,190.5,190.5,,Orthodox
98778d5b-7f76-52e9-a97d-1d43dbe70640,Roman Mitichyan,1978-09-04,177.8,,,Orthodox
9884f424-301c-5455-b92a-fdf262893944,Yuji Hisamatsu,1971-09-18,177.8,,,
9891a447-7ca3-5fcd-9b35-aeba8dad412b,Robert Bryczek,1990-07-04,182.88,190.5,,Orthodox
9897954f-1de7-51c8-8a2c-50ec00d7b785,Christian Colombo,1980-07-01,195.58,,,Orthodox
98acea7d-7102-5d4c-aa41-e44654bba17c,Albert Morales,1991-05-25,175.26,182.88,,Orthodox
98c0a05d-568a-5579-b4af-14ac38658c4f,Liam McCracken,2001-09-07,,,,
98c9e09e-9f7a-56f7-9920-22b026b002cf,Ian Entwistle,1986-11-19,165.1,,,Orthodox
98d0a554-d554-5200-be88-952b54708613,Cam Teague,1998-02-13,177.8,175.26,,Orthodox
98dd0f92-d701-50c8-9576-4a4fc41730b8,Benardo Sopaj,2000-09-25,167.64,167.64,,Orthodox
98ecd159-1b6c-5740-a960-36b11a6b467c,Rodney Faverus,,182.88,,,Southpaw
98ef1990-ec20-539c-a64f-fd42b27afaf2,Jamie Siraj,1994-06-28,,,,
98fa0b37-14a0-5a55-a781-ed8e9c7b7dbc,Ryan Couture,1982-08-27,177.8,185.42,,Orthodox
98fec4fc-5aba-5257-bf81-2354d43bf02d,Puja Tomar,1993-12-05,162.56,149.86,,Southpaw
9900a280-889b-5896-8a25-fe70371c49da,Marcus McGhee,1990-05-07,172.72,175.26,,Orthodox
9905dbac-2593-5b03-ba8c-d1f8a0c2d18c,Makoto Takimoto,1979-12-08,170.18,,,Southpaw
990fc765-fec6-524e-bc78-bc5ce71a9170,Gilbert Urbina,1996-04-05,190.5,190.5,,Orthodox
99129ec8-fc35-522f-95a7-4f97f6516184,Joe Lauzon,1984-05-22,177.8,180.34,,Orthodox
9912f4d2-10a3-5ac7-a983-171564c92c80,Will Currie,1998-11-12,190.5,193.04,,Switch
9921f4d6-8beb-5666-93da-5cf1a066df21,Rodolfo Marques Diniz,1984-01-23,167.64,,,
9924b641-b52a-5e02-90a7-fa6badf067c4,Marius Zaromskis,1980-07-30,175.26,,,Orthodox
9928f70b-c279-5749-85e7-c267815dac04,Yibugele,1989-11-13,170.18,175.26,,Southpaw
992ca2cc-4a0e-59c6-9853-6581da6cef32,Damir Ismagulov,1991-02-03,177.8,187.96,,Orthodox
99345438-3048-5eb3-92e0-3096e04d0ff2,Quinn Mulhern,1984-09-20,190.5,,,Orthodox
9948b01b-e7cd-5308-8ae7-d24abf6758ba,Patryk Grabowski,1995-11-12,,,,
994efb46-dbb4-51ab-8366-a196e818d04f,Greg Stott,,170.18,,,Southpaw
