archive_key,fight_id,event_date,expected_scored_rounds,round_row,judge_block,fighter_column_in_block,column_index,x_center,y_center,ocr_text,parsed_points,contract_valid_0_10,typical_7_10
6593264dde505f85e87895db.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",1,3,2,5,0.92582,0.4173,8,8,true,true
6593264dde505f85e87895db.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,1,1,0,0.07353,0.4595,,,false,false
6593264dde505f85e87895db.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,1,2,1,0.28736,0.4595,,,false,false
6593264dde505f85e87895db.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,2,1,2,0.38939,0.4595,10,10,true,true
6593264dde505f85e87895db.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,2,2,3,0.60608,0.4595,,,false,false
6593264dde505f85e87895db.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,3,1,4,0.71367,0.4595,1,1,true,false
6593264dde505f85e87895db.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,3,2,5,0.92582,0.4595,3,3,true,false
6c94dc8a8a1579a5d8a9fded.jpg,49329e8c-d3b6-5d73-927b-50363d6b8e4d,2022-02-12,1,1,1,1,0,0.07353,0.4173,,,false,false
6c94dc8a8a1579a5d8a9fded.jpg,49329e8c-d3b6-5d73-927b-50363d6b8e4d,2022-02-12,1,1,1,2,1,0.28736,0.4173,,,false,false
6c94dc8a8a1579a5d8a9fded.jpg,49329e8c-d3b6-5d73-927b-50363d6b8e4d,2022-02-12,1,1,2,1,2,0.38939,0.4173,9,9,true,true
6c94dc8a8a1579a5d8a9fded.jpg,49329e8c-d3b6-5d73-927b-50363d6b8e4d,2022-02-12,1,1,2,2,3,0.60608,0.4173,10,10,true,true
6c94dc8a8a1579a5d8a9fded.jpg,49329e8c-d3b6-5d73-927b-50363d6b8e4d,2022-02-12,1,1,3,1,4,0.71367,0.4173,3,3,true,false
6c94dc8a8a1579a5d8a9fded.jpg,49329e8c-d3b6-5d73-927b-50363d6b8e4d,2022-02-12,1,1,3,2,5,0.92582,0.4173,9,9,true,true
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",1,1,1,0,0.07353,0.4173,0,0,true,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",1,1,2,1,0.28736,0.4173,,,false,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",1,2,1,2,0.38939,0.4173,0,0,true,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",1,2,2,3,0.60608,0.4173,,,false,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",1,3,1,4,0.71367,0.4173,3,3,true,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",1,3,2,5,0.92582,0.4173,10,10,true,true
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",2,1,1,0,0.07353,0.4595,0,0,true,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",2,1,2,1,0.28736,0.4595,,,false,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",2,2,1,2,0.38939,0.4595,0,0,true,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",2,2,2,3,0.60608,0.4595,,,false,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",2,3,1,4,0.71367,0.4595,,,false,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",2,3,2,5,0.92582,0.4595,9,9,true,true
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",3,1,1,0,0.07353,0.5026,10,10,true,true
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",3,1,2,1,0.28736,0.5026,,,false,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",3,2,1,2,0.38939,0.5026,0,0,true,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",3,2,2,3,0.60608,0.5026,,,false,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",3,3,1,4,0.71367,0.5026,0,0,true,false
79e6152988c973593f2b01ce.jpeg,63552855-9c57-59e1-b663-0afd04bceb41,2024-05-11,"1,2,3",3,3,2,5,0.92582,0.5026,8,8,true,true
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,1,1,0,0.07353,0.4173,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,1,2,1,0.28736,0.4173,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,2,1,2,0.38939,0.4173,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,2,2,3,0.60608,0.4173,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,3,1,4,0.71367,0.4173,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",1,3,2,5,0.92582,0.4173,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,1,1,0,0.07353,0.4595,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,1,2,1,0.28736,0.4595,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,2,1,2,0.38939,0.4595,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,2,2,3,0.60608,0.4595,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,3,1,4,0.71367,0.4595,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",2,3,2,5,0.92582,0.4595,2,2,true,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,1,1,0,0.07353,0.5026,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,1,2,1,0.28736,0.5026,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,2,1,2,0.38939,0.5026,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,2,2,3,0.60608,0.5026,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,3,1,4,0.71367,0.5026,,,false,false
9becba4ecd2e06da6445c0b6.jpeg,848d77c2-5260-5ca7-90ca-fe77b78b7340,2024-11-02,"1,2,3",3,3,2,5,0.92582,0.5026,,,false,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",1,1,1,0,0.07353,0.4173,3,3,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",1,1,2,1,0.28736,0.4173,0,0,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",1,2,1,2,0.38939,0.4173,3,3,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",1,2,2,3,0.60608,0.4173,10,10,true,true
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",1,3,1,4,0.71367,0.4173,3,3,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",1,3,2,5,0.92582,0.4173,0,0,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",2,1,1,0,0.07353,0.4595,3,3,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",2,1,2,1,0.28736,0.4595,0,0,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",2,2,1,2,0.38939,0.4595,9,9,true,true
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",2,2,2,3,0.60608,0.4595,10,10,true,true
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",2,3,1,4,0.71367,0.4595,,,false,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",2,3,2,5,0.92582,0.4595,0,0,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",3,1,1,0,0.07353,0.5026,3,3,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",3,1,2,1,0.28736,0.5026,,,false,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",3,2,1,2,0.38939,0.5026,3,3,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",3,2,2,3,0.60608,0.5026,0,0,true,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",3,3,1,4,0.71367,0.5026,,,false,false
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,2020-08-22,"1,2,3",3,3,2,5,0.92582,0.5026,3,3,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",1,1,1,0,0.07353,0.4173,3,3,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",1,1,2,1,0.28736,0.4173,,,false,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",1,2,1,2,0.38939,0.4173,3,3,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",1,2,2,3,0.60608,0.4173,10,10,true,true
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",1,3,1,4,0.71367,0.4173,3,3,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",1,3,2,5,0.92582,0.4173,0,0,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",2,1,1,0,0.07353,0.4595,0,0,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",2,1,2,1,0.28736,0.4595,,,false,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",2,2,1,2,0.38939,0.4595,0,0,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",2,2,2,3,0.60608,0.4595,9,9,true,true
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",2,3,1,4,0.71367,0.4595,0,0,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",2,3,2,5,0.92582,0.4595,3,3,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",3,1,1,0,0.07353,0.5026,10,10,true,true
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",3,1,2,1,0.28736,0.5026,,,false,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",3,2,1,2,0.38939,0.5026,3,3,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",3,2,2,3,0.60608,0.5026,0,0,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",3,3,1,4,0.71367,0.5026,3,3,true,false
9e786a668e752cb2c55bb9ce.jpg,6fed5e94-8e25-56b2-a69f-1c3f50420ce6,2021-03-13,"1,2,3",3,3,2,5,0.92582,0.5026,0,0,true,false
a816b0420d7f3aba8350be89.jpg,7d5bd54a-2e8f-5e8c-96c2-b245dd10f8d6,2025-12-13,1,1,1,1,0,0.07353,0.4173,,,false,false
a816b0420d7f3aba8350be89.jpg,7d5bd54a-2e8f-5e8c-96c2-b245dd10f8d6,2025-12-13,1,1,1,2,1,0.28736,0.4173,,,false,false
a816b0420d7f3aba8350be89.jpg,7d5bd54a-2e8f-5e8c-96c2-b245dd10f8d6,2025-12-13,1,1,2,1,2,0.38939,0.4173,0,0,true,false
a816b0420d7f3aba8350be89.jpg,7d5bd54a-2e8f-5e8c-96c2-b245dd10f8d6,2025-12-13,1,1,2,2,3,0.60608,0.4173,,,false,false
a816b0420d7f3aba8350be89.jpg,7d5bd54a-2e8f-5e8c-96c2-b245dd10f8d6,2025-12-13,1,1,3,1,4,0.71367,0.4173,,,false,false
a816b0420d7f3aba8350be89.jpg,7d5bd54a-2e8f-5e8c-96c2-b245dd10f8d6,2025-12-13,1,1,3,2,5,0.92582,0.4173,,,false,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",1,1,1,0,0.07353,0.4173,,,false,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",1,1,2,1,0.28736,0.4173,,,false,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",1,2,1,2,0.38939,0.4173,,,false,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",1,2,2,3,0.60608,0.4173,3,3,true,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",1,3,1,4,0.71367,0.4173,1,1,true,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",1,3,2,5,0.92582,0.4173,3,3,true,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",2,1,1,0,0.07353,0.4595,,,false,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",2,1,2,1,0.28736,0.4595,,,false,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",2,2,1,2,0.38939,0.4595,3,3,true,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",2,2,2,3,0.60608,0.4595,10,10,true,true
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",2,3,1,4,0.71367,0.4595,0,0,true,false
b3a95d04d912600278cc4860.jpg,72677782-6338-51f2-bc73-0bea8595b6b6,2026-01-24,"1,2",2,3,2,5,0.92582,0.4595,3,3,true,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",1,1,1,0,0.07353,0.4173,0,0,true,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",1,1,2,1,0.28736,0.4173,3,3,true,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",1,2,1,2,0.38939,0.4173,0,0,true,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",1,2,2,3,0.60608,0.4173,3,3,true,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",1,3,1,4,0.71367,0.4173,,,false,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",1,3,2,5,0.92582,0.4173,8,8,true,true
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,1,1,0,0.07353,0.4595,,,false,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,1,2,1,0.28736,0.4595,,,false,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,2,1,2,0.38939,0.4595,10,10,true,true
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,2,2,3,0.60608,0.4595,,,false,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,3,1,4,0.71367,0.4595,1,1,true,false
b95eaa924e0ee38e97438a0a.jpg,ddc84dec-2fc9-5606-9994-c39abc600b53,2022-03-19,"1,2",2,3,2,5,0.92582,0.4595,3,3,true,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",1,1,1,0,0.07353,0.4173,9,9,true,true
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",1,1,2,1,0.28736,0.4173,,,false,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",1,2,1,2,0.38939,0.4173,,,false,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",1,2,2,3,0.60608,0.4173,10,10,true,true
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",1,3,1,4,0.71367,0.4173,3,3,true,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",1,3,2,5,0.92582,0.4173,10,10,true,true
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",2,1,1,0,0.07353,0.4595,0,0,true,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",2,1,2,1,0.28736,0.4595,,,false,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",2,2,1,2,0.38939,0.4595,,,false,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",2,2,2,3,0.60608,0.4595,,,false,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",2,3,1,4,0.71367,0.4595,,,false,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",2,3,2,5,0.92582,0.4595,9,9,true,true
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",3,1,1,0,0.07353,0.5026,10,10,true,true
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",3,1,2,1,0.28736,0.5026,,,false,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",3,2,1,2,0.38939,0.5026,0,0,true,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",3,2,2,3,0.60608,0.5026,3,3,true,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",3,3,1,4,0.71367,0.5026,0,0,true,false
bc3e0ad69dbaf423e4064f68.jpeg,3e50330b-30ed-50b1-98bd-69f854bf6bb8,2024-08-03,"1,2,3",3,3,2,5,0.92582,0.5026,7,7,true,true
ce532851e6fc5ae2a1f49c43.jpg,083fc692-d48b-58e7-bebe-3e6f9a5f1673,2020-10-17,1,1,1,1,0,0.07353,0.4173,3,3,true,false
ce532851e6fc5ae2a1f49c43.jpg,083fc692-d48b-58e7-bebe-3e6f9a5f1673,2020-10-17,1,1,1,2,1,0.28736,0.4173,0,0,true,false
ce532851e6fc5ae2a1f49c43.jpg,083fc692-d48b-58e7-bebe-3e6f9a5f1673,2020-10-17,1,1,2,1,2,0.38939,0.4173,3,3,true,false
ce532851e6fc5ae2a1f49c43.jpg,083fc692-d48b-58e7-bebe-3e6f9a5f1673,2020-10-17,1,1,2,2,3,0.60608,0.4173,10,10,true,true
ce532851e6fc5ae2a1f49c43.jpg,083fc692-d48b-58e7-bebe-3e6f9a5f1673,2020-10-17,1,1,3,1,4,0.71367,0.4173,3,3,true,false
ce532851e6fc5ae2a1f49c43.jpg,083fc692-d48b-58e7-bebe-3e6f9a5f1673,2020-10-17,1,1,3,2,5,0.92582,0.4173,0,0,true,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",1,1,1,0,0.07353,0.4173,,,false,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",1,1,2,1,0.28736,0.4173,3,3,true,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",1,2,1,2,0.38939,0.4173,,,false,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",1,2,2,3,0.60608,0.4173,39,3,true,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",1,3,1,4,0.71367,0.4173,10,10,true,true
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",1,3,2,5,0.92582,0.4173,,,false,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",2,1,1,0,0.07353,0.4595,,,false,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",2,1,2,1,0.28736,0.4595,,,false,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",2,2,1,2,0.38939,0.4595,3,3,true,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",2,2,2,3,0.60608,0.4595,10,10,true,true
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",2,3,1,4,0.71367,0.4595,3,3,true,false
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,2023-07-29,"1,2",2,3,2,5,0.92582,0.4595,0,0,true,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",1,1,1,0,0.07353,0.4173,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",1,1,2,1,0.28736,0.4173,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",1,2,1,2,0.38939,0.4173,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",1,2,2,3,0.60608,0.4173,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",1,3,1,4,0.71367,0.4173,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",1,3,2,5,0.92582,0.4173,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",2,1,1,0,0.07353,0.4595,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",2,1,2,1,0.28736,0.4595,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",2,2,1,2,0.38939,0.4595,,,false,false
d2ea264d62125dc4ec973f1d.jpg,0c8bbbb5-8da0-5344-926b-f818c3d69eea,2022-08-13,"1,2,3",2,2,2,3,0.60608,0.4595,0,0,true,false
