archive_key,fight_id,event_date,round,judge_block,source_side,x0,x1,y0,y1,round_label_votes,score_variant_values,accepted_points,score_agreement_count,cell_status,pair_status,orientation_status
4ba4818507d086def6232e91.jpeg,c0aeea6e-2948-5340-8f96-25fd24019f14,2022-06-18,1,3,right,0.89552,0.95709,0.39349,0.43574,"{""1"":3}","[null,10,8,null,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,1,1,left,0.04353,0.10261,0.39349,0.43574,"{""1"":3}","[null,6,null,2,null,8]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,1,1,right,0.26368,0.32525,0.39349,0.43574,"{""1"":3}","[4,9,null,3,4,3]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,1,2,left,0.36007,0.41915,0.39349,0.43574,"{""1"":3}","[10,null,null,8,10,1]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,1,2,right,0.5796,0.64117,0.39349,0.43574,"{""1"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,1,3,left,0.676,0.73507,0.39349,0.43574,"{""1"":3}","[null,10,null,null,10,10]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,1,3,right,0.89552,0.95709,0.39349,0.43574,"{""1"":3}","[5,null,null,null,5,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,2,1,left,0.04353,0.10261,0.43574,0.47975,"{""2"":2}","[null,3,null,5,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,2,1,right,0.26368,0.32525,0.43574,0.47975,"{""2"":2}","[null,0,null,null,null,0]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,2,2,left,0.36007,0.41915,0.43574,0.47975,"{""2"":2}","[null,null,null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,2,2,right,0.5796,0.64117,0.43574,0.47975,"{""2"":2}","[10,null,null,null,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,2,3,left,0.676,0.73507,0.43574,0.47975,"{""2"":2}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
51f0aa9b277c04ebd208fde6.jpeg,cb8b5682-f69b-53f1-8716-fb8e88eb0b7f,2021-12-18,2,3,right,0.89552,0.95709,0.43574,0.47975,"{""2"":2}","[null,null,null,2,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,1,1,left,0.04353,0.10199,0.39349,0.4375,"{""1"":2}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,1,1,right,0.26368,0.32525,0.39349,0.4375,"{""1"":2}","[null,10,null,null,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,1,2,left,0.36007,0.41915,0.39349,0.4375,"{""1"":2}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,1,2,right,0.57836,0.63993,0.39349,0.4375,"{""1"":2}","[10,1,10,1,10,1]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,1,3,left,0.67475,0.73507,0.39349,0.4375,"{""1"":2}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,1,3,right,0.89428,0.95647,0.39349,0.4375,"{""1"":2}","[10,1,1,null,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,2,1,left,0.04353,0.10199,0.4375,0.48151,"{""2"":3}","[null,10,null,1,10,10]",10,3,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,2,1,right,0.26368,0.32525,0.4375,0.48151,"{""2"":3}","[null,3,null,null,5,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,2,2,left,0.36007,0.41915,0.4375,0.48151,"{""2"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,2,2,right,0.57836,0.63993,0.4375,0.48151,"{""2"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,2,3,left,0.67475,0.73507,0.4375,0.48151,"{""2"":3}","[10,10,null,10,10,10]",10,5,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,2,3,right,0.89428,0.95647,0.4375,0.48151,"{""2"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,3,1,left,0.04353,0.10199,0.48151,0.52377,"{""3"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,3,1,right,0.26368,0.32525,0.48151,0.52377,"{""3"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,3,2,left,0.36007,0.41915,0.48151,0.52377,"{""3"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,3,2,right,0.57836,0.63993,0.48151,0.52377,"{""3"":3}","[null,1,10,null,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,3,3,left,0.67475,0.73507,0.48151,0.52377,"{""3"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,2023-03-04,3,3,right,0.89428,0.95647,0.48151,0.52377,"{""3"":3}","[null,null,10,1,null,1]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,1,1,left,0.02052,0.08333,0.46289,0.51649,"{""1"":3}","[null,9,4,3,null,9]",9,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,1,1,right,0.25311,0.31779,0.46289,0.51649,"{""1"":3}","[null,0,null,null,null,0]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,1,2,left,0.35448,0.41667,0.46289,0.51649,"{""1"":3}","[null,10,null,1,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,1,2,right,0.58582,0.65112,0.46289,0.51649,"{""1"":3}","[null,3,4,3,null,9]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,1,3,left,0.68719,0.75062,0.46289,0.51649,"{""1"":3}","[10,null,null,2,10,0]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,1,3,right,0.91915,0.98445,0.46289,0.51649,"{""1"":3}","[null,3,4,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,2,1,left,0.02052,0.08333,0.51649,0.57216,"{""2"":3}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,2,1,right,0.25311,0.31779,0.51649,0.57216,"{""2"":3}","[null,10,null,1,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,2,2,left,0.35448,0.41667,0.51649,0.57216,"{""2"":3}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,2,2,right,0.58582,0.65112,0.51649,0.57216,"{""2"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,2,3,left,0.68719,0.75062,0.51649,0.57216,"{""2"":3}","[null,9,null,3,null,9]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,2,3,right,0.91915,0.98445,0.51649,0.57216,"{""2"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,3,1,left,0.02052,0.08333,0.57216,0.62474,"{""3"":3}","[8,null,4,null,8,null]",8,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,3,1,right,0.25311,0.31779,0.57216,0.62474,"{""3"":3}","[10,10,1,0,10,10]",10,4,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,3,2,left,0.35448,0.41667,0.57216,0.62474,"{""3"":3}","[4,4,null,null,4,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,3,2,right,0.58582,0.65112,0.57216,0.62474,"{""3"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,3,3,left,0.68719,0.75062,0.57216,0.62474,"{""3"":3}","[8,null,4,null,8,null]",8,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,2025-10-25,3,3,right,0.91915,0.98445,0.57216,0.62474,"{""3"":3}","[10,10,10,10,10,10]",10,6,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,1,1,left,0.04353,0.10261,0.39349,0.43574,"{""1"":2}","[null,6,null,2,null,6]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,1,1,right,0.26368,0.32525,0.39349,0.43574,"{""1"":2}","[4,9,null,3,4,9]",9,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,1,2,left,0.36007,0.41915,0.39349,0.43574,"{""1"":2}","[10,null,null,8,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,1,2,right,0.5796,0.64117,0.39349,0.43574,"{""1"":2}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,1,3,left,0.676,0.73507,0.39349,0.43574,"{""1"":2}","[null,10,null,null,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,1,3,right,0.89552,0.95709,0.39349,0.43574,"{""1"":2}","[5,null,null,null,5,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,2,1,left,0.04353,0.10261,0.43574,0.47975,"{""2"":3}","[10,null,null,null,null,10]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,2,1,right,0.26368,0.32525,0.43574,0.47975,"{""2"":3}","[null,9,null,null,null,9]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,2,2,left,0.36007,0.41915,0.43574,0.47975,"{""2"":3}","[10,null,null,2,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,2,2,right,0.5796,0.64117,0.43574,0.47975,"{""2"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,2,3,left,0.676,0.73507,0.43574,0.47975,"{""2"":3}","[null,10,null,2,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,2,3,right,0.89552,0.95709,0.43574,0.47975,"{""2"":3}","[null,3,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,3,1,left,0.04353,0.10261,0.47975,0.52377,"{""3"":2}","[10,0,1,null,10,0]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,3,1,right,0.26368,0.32525,0.47975,0.52377,"{""3"":2}","[null,8,null,null,null,8]",8,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,3,2,left,0.36007,0.41915,0.47975,0.52377,"{""3"":2}","[10,0,null,null,10,0]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,3,2,right,0.5796,0.64117,0.47975,0.52377,"{""3"":2}","[null,8,null,null,null,8]",8,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,3,3,left,0.676,0.73507,0.47975,0.52377,"{""3"":2}","[10,1,null,null,10,1]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,3,3,right,0.89552,0.95709,0.47975,0.52377,"{""3"":2}","[null,8,null,null,null,8]",8,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,4,1,left,0.04353,0.10261,0.52377,0.56602,"{""2"":1,""4"":2}","[10,0,1,null,10,0]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,4,1,right,0.26368,0.32525,0.52377,0.56602,"{""2"":1,""4"":2}","[null,8,null,null,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,4,2,left,0.36007,0.41915,0.52377,0.56602,"{""2"":1,""4"":2}","[10,null,null,2,10,0]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,4,2,right,0.5796,0.64117,0.52377,0.56602,"{""2"":1,""4"":2}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,4,3,left,0.676,0.73507,0.52377,0.56602,"{""2"":1,""4"":2}","[1,10,null,null,null,10]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,4,3,right,0.89552,0.95709,0.52377,0.56602,"{""2"":1,""4"":2}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,5,1,left,0.04353,0.10261,0.56602,0.60915,"{""5"":3}","[null,9,5,null,null,9]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,5,1,right,0.26368,0.32525,0.56602,0.60915,"{""5"":3}","[10,0,1,null,10,0]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,5,2,left,0.36007,0.41915,0.56602,0.60915,"{""5"":3}","[10,0,null,2,10,0]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,5,2,right,0.5796,0.64117,0.56602,0.60915,"{""5"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,5,3,left,0.676,0.73507,0.56602,0.60915,"{""5"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
59db1e1e3a035e4f07d75960.jpg,fd9f7bae-3ea9-57f4-b939-3976c1223a25,2022-03-05,5,3,right,0.89552,0.95709,0.56602,0.60915,"{""5"":3}","[null,null,null,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,1,1,left,0.04415,0.10199,0.39349,0.4375,"{""1"":2}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,1,1,right,0.26368,0.32525,0.39349,0.4375,"{""1"":2}","[10,10,null,10,10,10]",10,5,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,1,2,left,0.36007,0.41915,0.39349,0.4375,"{""1"":2}","[null,10,null,null,null,10]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,1,2,right,0.5796,0.64117,0.39349,0.4375,"{""1"":2}","[null,9,null,null,null,9]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,1,3,left,0.67537,0.73507,0.39349,0.4375,"{""1"":2}","[10,0,null,null,10,0]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,1,3,right,0.89552,0.95709,0.39349,0.4375,"{""1"":2}","[null,9,null,9,null,9]",9,3,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,2,1,left,0.04415,0.10199,0.4375,0.48151,"{""2"":3}","[10,1,null,null,10,1]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,2,1,right,0.26368,0.32525,0.4375,0.48151,"{""2"":3}","[null,null,5,null,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,2,2,left,0.36007,0.41915,0.4375,0.48151,"{""2"":3}","[null,3,null,null,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,2,2,right,0.5796,0.64117,0.4375,0.48151,"{""2"":3}","[10,10,10,1,10,10]",10,5,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,2,3,left,0.67537,0.73507,0.4375,0.48151,"{""2"":3}","[0,0,null,null,0,0]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,2,3,right,0.89552,0.95709,0.4375,0.48151,"{""2"":3}","[null,9,null,null,null,9]",9,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,3,1,left,0.04415,0.10199,0.48151,0.52377,"{""3"":3}","[10,0,null,null,10,0]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,3,1,right,0.26368,0.32525,0.48151,0.52377,"{""3"":3}","[null,9,4,9,null,9]",9,3,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,3,2,left,0.36007,0.41915,0.48151,0.52377,"{""3"":3}","[10,0,0,null,10,0]",10,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,3,2,right,0.5796,0.64117,0.48151,0.52377,"{""3"":3}","[null,9,null,null,null,9]",9,2,accepted_7_10_consensus,strict_pair,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,3,3,left,0.67537,0.73507,0.48151,0.52377,"{""3"":3}","[null,null,null,3,null,null]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,2020-11-07,3,3,right,0.89552,0.95709,0.48151,0.52377,"{""3"":3}","[10,null,null,null,10,null]",10,2,accepted_7_10_consensus,pair_unresolved_or_atypical,supports_left_even_right_odd
646a7d19128b6d555f1d7a44.jpg,49329e8c-d3b6-5d73-927b-50363d6b8e4d,2022-02-12,1,1,left,0.04353,0.10199,0.39349,0.43574,"{""1"":2}","[null,3,null,3,null,3]",,0,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
646a7d19128b6d555f1d7a44.jpg,49329e8c-d3b6-5d73-927b-50363d6b8e4d,2022-02-12,1,1,right,0.26368,0.32525,0.39349,0.43574,"{""1"":2}","[null,10,null,null,null,null]",,1,unresolved,pair_unresolved_or_atypical,supports_left_even_right_odd
